397,27.69,26.63,26.06,26.06,26.38,26.38,52.13
,26.25,26.44,26.44,52.13
1256185,27.75,26.63,26.13,26.13,26.44,26.44,52.13
1258397,27.69,26.63,26.06,26.06,26.38,26.38,52.13
,26.25,26.44,26.44,52.13
1256185,27.75,26.63,26.13,26.13,26.44,26.44,52.13
1258397,27.69,26.63,26.06,26.06,26.38,26.38,52.13
325,27.63,26.56,26.06,26.06,26.38,26.38,52.13
566,27.63,26.56,26.06,26.06,26.38,26.38,52.13


1057,27.50,26.50,26.00,26.00,26.25,26.31,52.13


3269,27.44,26.44,26.00,26.00,26.25,26.31,52.13


5480,27.38,26.44,26.00,26.00,26.19,26.31,52.25


7692,27.25,26.38,25.94,25.88,26.19,26.31,52.25


9904,27.19,26.38,25.94,25.94,26.13,26.25,52.19


12115,27.19,26.31,25.94,25.88,26.13,26.19,52.13


14327,27.19,26.31,25.94,25.88,26.13,26.19,52.19


16539,27.13,26.31,25.94,25.88,26.06,26.19,52.19


18750,27.06,26.25,25.94,25.81,26.06,26.19,52.25


20962,27.00,26.19,25.94,25.88,26.00,26.13,52.25


23174,26.94,26.25,25.94,25.81,25.94,26.06,52.31


25385,26.88,26.19,25.94,25.81,25.94,26.13,52.31


27597,26.88,26.19,25.94,25.75,26.00,26.06,52.38


29809,26.81,26.13,25.94,25.75,25.94,26.06,52.38


32021,26.81,26.13,25.88,25.75,25.88,26.06,52.38


34232,26.75,26.13,25.94,25.75,25.88,26.00,52.38


36444,26.69,26.06,25.88,25.69,25.88,26.00,52.31


38656,26.63,26.06,25.94,25.75,25.88,25.94,52.38


40867,26.56,26.06,25.94,25.69,25.81,26.00,52.31


43079,26.56,26.00,25.88,25.69,25.88,25.94,52.31


45291,26.50,25.94,25.81,25.75,25.81,25.94,52.38


47503,26.44,25.94,25.88,25.69,25.81,25.88,52.38


49714,26.44,25.94,25.88,25.69,25.81,25.94,52.44


51926,26.44,25.94,25.88,25.69,25.75,25.88,52.50


54137,26.38,25.94,25.88,25.69,25.75,25.88,52.44


56349,26.38,25.94,25.88,25.69,25.75,25.88,52.50


58561,26.38,25.94,25.88,25.69,25.75,25.81,52.50


60773,26.38,25.88,25.88,25.69,25.75,25.81,52.56


62985,26.31,25.88,25.88,25.69,25.69,25.81,52.56


65197,26.31,25.88,25.88,25.63,25.69,25.81,52.56


67408,26.31,25.81,25.81,25.69,25.69,25.81,52.63


69620,26.25,25.88,25.81,25.69,25.63,25.75,52.63


71832,26.25,25.81,25.81,25.63,25.69,25.75,52.69


74043,26.19,25.81,25.81,25.63,25.69,25.75,52.56


76255,26.19,25.81,25.81,25.69,25.63,25.75,52.63


78467,26.25,25.81,25.81,25.63,25.69,25.69,52.63


80678,26.31,25.81,25.81,25.63,25.63,25.69,52.69


82890,26.31,25.81,25.81,25.69,25.63,25.69,52.56


85102,26.31,25.75,25.81,25.63,25.63,25.63,52.50


87313,26.31,25.75,25.81,25.63,25.63,25.63,52.25


89525,26.31,25.75,25.75,25.63,25.56,25.56,52.06


91737,26.31,25.75,25.75,25.63,25.56,25.56,50.06


93947,26.38,25.69,25.75,25.63,25.56,25.56,49.06


96158,26.69,25.75,25.75,25.63,25.63,25.50,48.56


98368,27.13,25.75,25.75,25.63,25.56,25.50,48.19


100579,27.56,25.88,25.75,25.63,25.56,25.50,47.88


102789,27.94,25.94,25.75,25.63,25.56,25.44,47.63


104999,28.38,25.94,25.75,25.63,25.56,25.44,47.38


107209,28.81,26.06,25.75,25.56,25.50,25.38,47.19


109419,29.19,26.19,25.75,25.63,25.50,25.38,47.06


111629,29.50,26.25,25.81,25.56,25.44,25.38,46.94


113840,29.81,26.31,25.81,25.56,25.44,25.31,46.81


116049,30.06,26.38,25.81,25.56,25.38,25.31,46.69


118259,30.38,26.50,25.81,25.56,25.44,25.25,46.56


120469,30.63,26.56,25.81,25.56,25.38,25.25,46.50


122679,30.81,26.63,25.81,25.56,25.38,25.25,46.44


124889,31.00,26.75,25.88,25.56,25.38,25.25,46.31


127098,31.25,26.88,25.88,25.56,25.38,25.19,46.31


129308,31.38,26.88,25.88,25.56,25.31,25.19,46.25


131518,31.63,27.00,25.88,25.50,25.31,25.19,46.19


133727,31.81,27.06,25.94,25.56,25.25,25.13,46.19


135937,32.00,27.13,25.94,25.56,25.31,25.13,46.13


138146,32.13,27.25,25.94,25.56,25.25,25.13,46.06


140356,32.31,27.31,26.00,25.56,25.25,25.06,46.00


142565,32.50,27.38,26.00,25.56,25.25,25.06,46.00


144775,32.69,27.50,26.00,25.63,25.19,25.00,45.88


146984,32.81,27.56,26.06,25.56,25.25,25.00,45.81


149193,32.94,27.69,26.06,25.63,25.19,25.00,45.81


151403,33.06,27.75,26.06,25.63,25.25,25.00,45.81


153613,33.19,27.81,26.13,25.63,25.19,24.94,45.75


155823,33.31,27.88,26.13,25.63,25.19,24.94,45.69


158031,33.44,28.00,26.19,25.63,25.19,24.94,45.69


160241,33.56,28.13,26.25,25.69,25.19,24.94,45.63


